title,link,description,date,source
Bihar: RCD engineer held for accepting Rs 16 lakh as bribe - Times of India,https://timesofindia.indiatimes.com/city/patna/rcd-engineer-held-for-accepting-rs-16l-as-bribe/articleshow/72114916.cms," href=""https://timesofindia.indiatimes.com/city/patna/rcd-engineer-held-for-accepting-rs-16l-as-bribe/articleshow/72114916.cms"" target=""_blank"">Bihar: RCD engineer held for accepting Rs 16 lakh as bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2019-11-19 08:00:00+00:00,Times of India
'Benz' driver charged for 'trying to bribe' cops with wads of cash - Loop News Jamaica,https://www.loopjamaica.com/content/benz-driver-charged-trying-bribe-cops-wads-cash," href=""https://www.loopjamaica.com/content/benz-driver-charged-trying-bribe-cops-wads-cash"" target=""_blank"">'Benz' driver charged for 'trying to bribe' cops with wads of cash</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Loop News Jamaica</font",2020-01-10 08:00:00+00:00,Loop News Jamaica
CBI arrests two from Dehradun Garrison Engineer’s office for taking bribe - Times of India,https://timesofindia.indiatimes.com/city/dehradun/cbi-arrests-2-from-garrison-engineers-office-for-taking-bribe/articleshow/73528116.cms," href=""https://timesofindia.indiatimes.com/city/dehradun/cbi-arrests-2-from-garrison-engineers-office-for-taking-bribe/articleshow/73528116.cms"" target=""_blank"">CBI arrests two from Dehradun Garrison Engineer’s office for taking bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-01-23 08:00:00+00:00,Times of India
IAS officer Bijay Ketan Upadhyaya arrested for corruption - Deccan Chronicle,https://www.deccanchronicle.com/nation/crime/060120/ias-officer-bijay-ketan-upadhyaya-arrested-for-corruption.html," href=""https://www.deccanchronicle.com/nation/crime/060120/ias-officer-bijay-ketan-upadhyaya-arrested-for-corruption.html"" target=""_blank"">IAS officer Bijay Ketan Upadhyaya arrested for corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deccan Chronicle</font",2020-01-06 08:00:00+00:00,Deccan Chronicle
Far from corruption-free - The Tribune,https://www.tribuneindia.com/news/editorials/far-from-corruption-free-20738," href=""https://www.tribuneindia.com/news/editorials/far-from-corruption-free-20738"" target=""_blank"">Far from corruption-free</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Tribune</font",2020-01-03 08:00:00+00:00,The Tribune
Dhanda gets bail in Rs 3-cr bribery case - Times of India,https://timesofindia.indiatimes.com/city/ludhiana/dhanda-gets-bail-in-rs-3-cr-bribery-case/articleshow/73311454.cms," href=""https://timesofindia.indiatimes.com/city/ludhiana/dhanda-gets-bail-in-rs-3-cr-bribery-case/articleshow/73311454.cms"" target=""_blank"">Dhanda gets bail in Rs 3-cr bribery case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-01-17 08:00:00+00:00,Times of India
"Telangana: Two conmen held for spoofing CBI phone, demanding bribe - Republic World",https://www.republicworld.com/india-news/law-and-order/telangana-cbi-arrests-two-persons-for-bribing-people-as-cbi-officers.html," href=""https://www.republicworld.com/india-news/law-and-order/telangana-cbi-arrests-two-persons-for-bribing-people-as-cbi-officers.html"" target=""_blank"">Telangana: Two conmen held for spoofing CBI phone, demanding bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Republic World</font",2020-01-19 08:00:00+00:00,Republic World
Adam Schiff’s Capacious Definition of Bribery Was Tried in 1787 - The Wall Street Journal,https://www.wsj.com/articles/adam-schiffs-capacious-definition-of-bribery-was-tried-in-1787-11574966979," href=""https://www.wsj.com/articles/adam-schiffs-capacious-definition-of-bribery-was-tried-in-1787-11574966979"" target=""_blank"">Adam Schiff’s Capacious Definition of Bribery Was Tried in 1787</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Wall Street Journal</font",2019-11-28 08:00:00+00:00,The Wall Street Journal
2019 Year-End FCPA Update - Criminal Law - Worldwide - Mondaq News Alerts,https://www.mondaq.com/unitedstates/white-collar-crime-anti-corruption-fraud/881298/2019-year-end-fcpa-update," href=""https://www.mondaq.com/unitedstates/white-collar-crime-anti-corruption-fraud/881298/2019-year-end-fcpa-update"" target=""_blank"">2019 Year-End FCPA Update - Criminal Law - Worldwide</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mondaq News Alerts</font",2020-01-08 08:00:00+00:00,Mondaq News Alerts
Arrests in massive bribery case include six NYPD employees - CNN,https://www.cnn.com/2019/11/07/us/bribery-charges-nypd/index.html," href=""https://www.cnn.com/2019/11/07/us/bribery-charges-nypd/index.html"" target=""_blank"">Arrests in massive bribery case include six NYPD employees</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font",2019-11-07 08:00:00+00:00,CNN
