title,link,description,date,source
"Devyani Khobragade, whose arrest led to India-US spat, made envoy to Cambodia - THE WEEK",https://www.theweek.in/news/india/2020/10/01/devyani-khobragade-whose-arrest-led-to-india-us-spat-made-envoy-to-cambodia.html," href=""https://www.theweek.in/news/india/2020/10/01/devyani-khobragade-whose-arrest-led-to-india-us-spat-made-envoy-to-cambodia.html"" target=""_blank"">Devyani Khobragade, whose arrest led to India-US spat, made envoy to Cambodia</a>&nbsp;&nbsp;<font color=""#6f6f6f"">THE WEEK</font",2020-10-01 07:00:00+00:00,THE WEEK
5 arrested for gold loan fraud worth Rs 2.91 crore in Telangana - ANI News,https://www.aninews.in/news/national/general-news/5-arrested-for-gold-loan-fraud-worth-rs-291-crore-in-telangana20201001003545," href=""https://www.aninews.in/news/national/general-news/5-arrested-for-gold-loan-fraud-worth-rs-291-crore-in-telangana20201001003545"" target=""_blank"">5 arrested for gold loan fraud worth Rs 2.91 crore in Telangana</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ANI News</font",2020-10-01 07:00:00+00:00,ANI News
10 arrested in OLX fraud - The Hindu,https://www.thehindu.com/news/cities/Hyderabad/10-arrested-in-olx-fraud/article32876988.ece," href=""https://www.thehindu.com/news/cities/Hyderabad/10-arrested-in-olx-fraud/article32876988.ece"" target=""_blank"">10 arrested in OLX fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2020-10-17 07:00:00+00:00,The Hindu
Court junks bail plea of Bharuch biz man for Rs 71Cr GST fraud - Times of India,https://timesofindia.indiatimes.com/city/vadodara/court-junks-bail-plea-of-bharuch-biz-man-for-rs-71cr-gst-fraud/articleshow/78371905.cms," href=""https://timesofindia.indiatimes.com/city/vadodara/court-junks-bail-plea-of-bharuch-biz-man-for-rs-71cr-gst-fraud/articleshow/78371905.cms"" target=""_blank"">Court junks bail plea of Bharuch biz man for Rs 71Cr GST fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-09-29 07:00:00+00:00,Times of India
PNB scam: Nirav Modi's bail plea rejected for sixth time by UK court - Mint,https://www.livemint.com/news/india/pnb-scam-nirav-modi-s-bail-plea-rejected-for-sixth-time-by-uk-court-11603715103338.html," href=""https://www.livemint.com/news/india/pnb-scam-nirav-modi-s-bail-plea-rejected-for-sixth-time-by-uk-court-11603715103338.html"" target=""_blank"">PNB scam: Nirav Modi's bail plea rejected for sixth time by UK court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font",2020-10-26 16:17:54+00:00,Mint
Chit-fund fraud: Couple collects Rs 50 crore over 20 years in Delhi - Times of India,https://timesofindia.indiatimes.com/city/delhi/chit-fund-fraud-couple-collects-rs-50cr-over-20-yrs/articleshow/78436157.cms," href=""https://timesofindia.indiatimes.com/city/delhi/chit-fund-fraud-couple-collects-rs-50cr-over-20-yrs/articleshow/78436157.cms"" target=""_blank"">Chit-fund fraud: Couple collects Rs 50 crore over 20 years in Delhi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-02 07:00:00+00:00,Times of India
Man arrested in Pune for GST fraud - Outlook India,https://www.outlookindia.com/newsscroll/man-arrested-in-pune-for-gst-fraud/1960599," href=""https://www.outlookindia.com/newsscroll/man-arrested-in-pune-for-gst-fraud/1960599"" target=""_blank"">Man arrested in Pune for GST fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-10-22 19:29:15+00:00,Outlook India
"UP: Three more arrested in Bike Bot fraud, 9 still absconding - Times of India",https://timesofindia.indiatimes.com/city/noida/3-more-arrested-in-bike-bot-fraud-9-still-absconding/articleshow/78553129.cms," href=""https://timesofindia.indiatimes.com/city/noida/3-more-arrested-in-bike-bot-fraud-9-still-absconding/articleshow/78553129.cms"" target=""_blank"">UP: Three more arrested in Bike Bot fraud, 9 still absconding</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-09 07:00:00+00:00,Times of India
"""Vendetta"": Bengal BJP MP On Nephew's Arrest In Bank Fraud Case - NDTV",https://www.ndtv.com/india-news/bengal-bjp-mp-on-nephews-arrest-in-bank-fraud-case-vendetta-politics-2308271," href=""https://www.ndtv.com/india-news/bengal-bjp-mp-on-nephews-arrest-in-bank-fraud-case-vendetta-politics-2308271"" target=""_blank"">""Vendetta"": Bengal BJP MP On Nephew's Arrest In Bank Fraud Case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV</font",2020-10-10 07:00:00+00:00,NDTV
"One More Arrested In Rs 3,500-cr 'Bike Bot' Scam - News18",https://www.news18.com/news/india/one-more-arrested-in-rs-3500-cr-bike-bot-scam-2985368.html," href=""https://www.news18.com/news/india/one-more-arrested-in-rs-3500-cr-bike-bot-scam-2985368.html"" target=""_blank"">One More Arrested In Rs 3,500-cr 'Bike Bot' Scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">News18</font",2020-10-19 20:57:00+00:00,News18
