title,link,description,date,source
"Nirav Modi accused of kidnapping staff in Egypt, destroying & hiding evidence - Times of India",https://timesofindia.indiatimes.com/business/india-business/nirav-modi-accused-of-kidnapping-staff-in-egypt-destroying-hiding-evidence/articleshow/77985548.cms," href=""https://timesofindia.indiatimes.com/business/india-business/nirav-modi-accused-of-kidnapping-staff-in-egypt-destroying-hiding-evidence/articleshow/77985548.cms"" target=""_blank"">Nirav Modi accused of kidnapping staff in Egypt, destroying & hiding evidence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-09-07 07:00:00+00:00,Times of India
GST officials wanted bribe in form of open plots - The New Indian Express,https://www.newindianexpress.com/cities/hyderabad/2020/sep/14/gst-officials-wanted-bribe-in-the-form-of-open-plots-2196505.html," href=""https://www.newindianexpress.com/cities/hyderabad/2020/sep/14/gst-officials-wanted-bribe-in-the-form-of-open-plots-2196505.html"" target=""_blank"">GST officials wanted bribe in form of open plots</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New Indian Express</font",2020-09-14 07:00:00+00:00,The New Indian Express
UP districts may auction properties of defaulter builders to recover dues - Hindustan Times,https://www.hindustantimes.com/cities/up-districts-may-auction-properties-of-defaulter-builders-to-recover-dues/story-c5rSvpxxBcuevUzobH0KUM.html," href=""https://www.hindustantimes.com/cities/up-districts-may-auction-properties-of-defaulter-builders-to-recover-dues/story-c5rSvpxxBcuevUzobH0KUM.html"" target=""_blank"">UP districts may auction properties of defaulter builders to recover dues</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-08-16 07:00:00+00:00,Hindustan Times
"195 defaulters owe Panipat MC ₹151 crore as property tax, reveals RTI query - Hindustan Times",https://www.hindustantimes.com/cities/195-defaulters-owe-panipat-mc-151-crore-as-property-tax-reveals-rti-query/story-KBISow5utCM6NH0jrJBbQP.html," href=""https://www.hindustantimes.com/cities/195-defaulters-owe-panipat-mc-151-crore-as-property-tax-reveals-rti-query/story-KBISow5utCM6NH0jrJBbQP.html"" target=""_blank"">195 defaulters owe Panipat MC ₹151 crore as property tax, reveals RTI query</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-08-25 07:00:00+00:00,Hindustan Times
CBI Books Kwality For Rs 1400 Crore Bank Loan Fraud - OdishaBytes,https://odishabytes.com/kwality-charged-with-bank-loan-fraud-odishabytes/," href=""https://odishabytes.com/kwality-charged-with-bank-loan-fraud-odishabytes/"" target=""_blank"">CBI Books Kwality For Rs 1400 Crore Bank Loan Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OdishaBytes</font",2020-09-22 07:00:00+00:00,OdishaBytes
Govt’s diabolical game on moratorium stands exposed: Focus on optics and not genuine help in times of crisis - National Herald,https://www.nationalheraldindia.com/opinion/govts-diabolical-game-on-moratorium-stands-exposed-focus-on-optics-and-not-genuine-help-in-times-of-crisis," href=""https://www.nationalheraldindia.com/opinion/govts-diabolical-game-on-moratorium-stands-exposed-focus-on-optics-and-not-genuine-help-in-times-of-crisis"" target=""_blank"">Govt’s diabolical game on moratorium stands exposed: Focus on optics and not genuine help in times of crisis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Herald</font",2020-09-05 07:00:00+00:00,National Herald
PSBs set sights on personal guarantees for corporate dues - Hindustan Times,https://www.hindustantimes.com/business-news/psbs-set-sights-on-personal-guarantees-for-corporate-dues/story-0t5KI52FBGuk50xUylVyHM.html," href=""https://www.hindustantimes.com/business-news/psbs-set-sights-on-personal-guarantees-for-corporate-dues/story-0t5KI52FBGuk50xUylVyHM.html"" target=""_blank"">PSBs set sights on personal guarantees for corporate dues</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-09-21 07:00:00+00:00,Hindustan Times
"Coronavirus: India crosses 80,000 cases in a day, first country to do so - Times of India",https://timesofindia.indiatimes.com/india/india-crosses-80000-cases-in-a-day-first-country-to-do-so/articleshow/77841508.cms," href=""https://timesofindia.indiatimes.com/india/india-crosses-80000-cases-in-a-day-first-country-to-do-so/articleshow/77841508.cms"" target=""_blank"">Coronavirus: India crosses 80,000 cases in a day, first country to do so</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-08-31 07:00:00+00:00,Times of India
"Over 10,000 firms falter in tax payments in Delhi - Times of India",https://timesofindia.indiatimes.com/city/delhi/over-10k-firms-falter-in-tax-payments/articleshow/77360773.cms," href=""https://timesofindia.indiatimes.com/city/delhi/over-10k-firms-falter-in-tax-payments/articleshow/77360773.cms"" target=""_blank"">Over 10,000 firms falter in tax payments in Delhi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-08-05 07:00:00+00:00,Times of India
"Sep 07, 2020 - Outlook India",https://www.outlookindia.com/photos/dayin/09/07/2020," href=""https://www.outlookindia.com/photos/dayin/09/07/2020"" target=""_blank"">Sep 07, 2020</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-09-07 07:00:00+00:00,Outlook India
GDP contraction: Combination of directionless policies and pandemic have hit Indian economy in the gut - National Herald,https://www.nationalheraldindia.com/opinion/gdp-contraction-combination-of-directionless-policies-and-pandemic-have-hit-indian-economy-in-the-gut," href=""https://www.nationalheraldindia.com/opinion/gdp-contraction-combination-of-directionless-policies-and-pandemic-have-hit-indian-economy-in-the-gut"" target=""_blank"">GDP contraction: Combination of directionless policies and pandemic have hit Indian economy in the gut</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Herald</font",2020-08-31 07:00:00+00:00,National Herald
Wife of Qatar's Sheikh Talal makes desperate plea for his release - Gulf News,https://gulfnews.com/world/gulf/qatar/wife-of-qatars-sheikh-talal-makes-desperate-plea-for-his-release-1.74031983," href=""https://gulfnews.com/world/gulf/qatar/wife-of-qatars-sheikh-talal-makes-desperate-plea-for-his-release-1.74031983"" target=""_blank"">Wife of Qatar's Sheikh Talal makes desperate plea for his release</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Gulf News</font",2020-09-22 07:00:00+00:00,Gulf News
"Handshakes at US Open 2020 rare but, as Novak Djokovic shows, do happen - India TV News",https://www.indiatvnews.com/sports/tennis/handshakes-at-us-open-2020-rare-but-as-novak-djokovic-shows-do-happen-647926," href=""https://www.indiatvnews.com/sports/tennis/handshakes-at-us-open-2020-rare-but-as-novak-djokovic-shows-do-happen-647926"" target=""_blank"">Handshakes at US Open 2020 rare but, as Novak Djokovic shows, do happen</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India TV News</font",2020-09-07 07:00:00+00:00,India TV News
Deepak Kochhar Arrested by ED in Connection to ICICI Bank-Videocon Loan 'Scandal'; Timeline of The Case - LatestLY,https://www.latestly.com/india/news/deepak-kochhar-arrested-by-ed-in-connection-to-icici-bank-videocon-loan-case-2013514.html," href=""https://www.latestly.com/india/news/deepak-kochhar-arrested-by-ed-in-connection-to-icici-bank-videocon-loan-case-2013514.html"" target=""_blank"">Deepak Kochhar Arrested by ED in Connection to ICICI Bank-Videocon Loan 'Scandal'; Timeline of The Case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LatestLY</font",2020-09-07 07:00:00+00:00,LatestLY
300 Arrested In Kigali For Violating Covid-19 Curfew - Taarifa Rwanda,https://taarifa.rw/300-arrested-in-kigali-for-violating-covid-19-curfew/," href=""https://taarifa.rw/300-arrested-in-kigali-for-violating-covid-19-curfew/"" target=""_blank"">300 Arrested In Kigali For Violating Covid-19 Curfew</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Taarifa Rwanda</font",2020-08-13 22:18:18+00:00,Taarifa Rwanda
"Overseas clients not making payments, garment exporters in Noida stare at ₹250cr loss - Hindustan Times",https://www.hindustantimes.com/noida/overseas-clients-not-making-payments-garment-exporters-in-noida-stare-at-250cr-loss/story-o03kp3tHuHt4Yyd53lVjMI.html," href=""https://www.hindustantimes.com/noida/overseas-clients-not-making-payments-garment-exporters-in-noida-stare-at-250cr-loss/story-o03kp3tHuHt4Yyd53lVjMI.html"" target=""_blank"">Overseas clients not making payments, garment exporters in Noida stare at ₹250cr loss</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-09-05 07:00:00+00:00,Hindustan Times
Oppn asks govt for relief to common man on lines of pause in insolvency proceedings against firms - The Tribune India,https://www.tribuneindia.com/news/nation/oppn-asks-govt-for-relief-to-common-man-on-lines-of-pause-in-insolvency-proceedings-against-firms-143448," href=""https://www.tribuneindia.com/news/nation/oppn-asks-govt-for-relief-to-common-man-on-lines-of-pause-in-insolvency-proceedings-against-firms-143448"" target=""_blank"">Oppn asks govt for relief to common man on lines of pause in insolvency proceedings against firms</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Tribune India</font",2020-09-19 07:00:00+00:00,The Tribune India
Gujarat: Mayfair Leisures in dock for Rs 54 crore bank fraud - Times of India,https://timesofindia.indiatimes.com/city/vadodara/mayfair-leisures-directors-booked-for-rs-54cr-bank-fraud/articleshow/78064772.cms," href=""https://timesofindia.indiatimes.com/city/vadodara/mayfair-leisures-directors-booked-for-rs-54cr-bank-fraud/articleshow/78064772.cms"" target=""_blank"">Gujarat: Mayfair Leisures in dock for Rs 54 crore bank fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-09-12 07:00:00+00:00,Times of India
Ex-Religare promoter Malvinder Singh accuses Radha Soami Satsang head of misusing influence - Economic Times,https://economictimes.indiatimes.com/news/politics-and-nation/ex-religare-promoter-malvinder-singh-accuses-radha-soami-satsang-head-of-misusing-influence/articleshow/77498328.cms," href=""https://economictimes.indiatimes.com/news/politics-and-nation/ex-religare-promoter-malvinder-singh-accuses-radha-soami-satsang-head-of-misusing-influence/articleshow/77498328.cms"" target=""_blank"">Ex-Religare promoter Malvinder Singh accuses Radha Soami Satsang head of misusing influence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Economic Times</font",2020-08-13 07:00:00+00:00,Economic Times
Coimbatore Corporation defaults on payment to water supply maintenance contractor - The Hindu,https://www.thehindu.com/news/cities/Coimbatore/coimbatore-corporation-defaults-on-payment-to-water-supply-maintenance-contractor/article32359261.ece," href=""https://www.thehindu.com/news/cities/Coimbatore/coimbatore-corporation-defaults-on-payment-to-water-supply-maintenance-contractor/article32359261.ece"" target=""_blank"">Coimbatore Corporation defaults on payment to water supply maintenance contractor</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2020-08-14 07:00:00+00:00,The Hindu
Delhi's air quality predicted to turn 'poor' by September 30: SAFAR - The New Indian Express,https://www.newindianexpress.com/cities/delhi/2020/sep/25/delhis-air-quality-predicted-to-turn-poor-by-september-30-safar-2201880.html," href=""https://www.newindianexpress.com/cities/delhi/2020/sep/25/delhis-air-quality-predicted-to-turn-poor-by-september-30-safar-2201880.html"" target=""_blank"">Delhi's air quality predicted to turn 'poor' by September 30: SAFAR</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New Indian Express</font",2020-09-25 07:00:00+00:00,The New Indian Express
